"Time.to.resolution","year","quarter","area"
7,2016,"Q2","W"
7,2016,"Q2","D"
7,2016,"Q2","W"
7,2016,"Q2","W"
7,2016,"Q2","D"
9,2016,"Q2","LSU"
5,2016,"Q2","N"
6,2016,"Q2","LSU"
7,2016,"Q2","D"
5,2016,"Q2","W"
6,2016,"Q2","D"
5,2016,"Q2","N"
6,2016,"Q2","D"
6,2016,"Q2","D"
6,2016,"Q2",NA
6,2016,"Q2",NA
4,2016,"Q2","N"
6,2016,"Q2","D"
6,2016,"Q2","LSU"
5,2016,"Q2",NA
5,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2","D"
7,2016,"Q2","D"
4,2016,"Q2","W"
5,2016,"Q2","W"
3,2016,"Q2","W"
4,2016,"Q2",NA
3,2016,"Q2","W"
0,2016,"Q2","W"
6,2016,"Q2",NA
3,2016,"Q2","W"
3,2016,"Q2","W"
4,2016,"Q2",NA
5,2016,"Q2",NA
6,2016,"Q2","LSU"
3,2016,"Q2","W"
5,2016,"Q2","D"
6,2016,"Q2",NA
5,2016,"Q2","W"
4,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2",NA
2,2016,"Q2","LSU"
2,2016,"Q2","LSU"
3,2016,"Q2","LSU"
2,2016,"Q2","D"
2,2016,"Q2","N"
3,2016,"Q2","D"
2,2016,"Q2",NA
2,2016,"Q2","N"
3,2016,"Q2","W"
3,2016,"Q2","D"
4,2016,"Q2","LSU"
4,2016,"Q2","D"
4,2016,"Q2","LSU"
4,2016,"Q2","D"
2,2016,"Q2","W"
2,2016,"Q2",NA
5,2016,"Q2","N"
5,2016,"Q2","W"
2,2016,"Q2",NA
5,2016,"Q2","W"
5,2016,"Q2","D"
5,2016,"Q2","N"
2,2016,"Q2","LSU"
2,2016,"Q2",NA
204,2016,"Q2","D"
6,2016,"Q2","W"
4,2016,"Q2","N"
4,2016,"Q2","N"
13,2016,"Q2","N"
5,2016,"Q2",NA
4,2016,"Q2","W"
4,2016,"Q2","W"
20,2016,"Q2",NA
6,2016,"Q2","N"
6,2016,"Q2","D"
6,2016,"Q2","LSU"
5,2016,"Q2","LSU"
5,2016,"Q2",NA
5,2016,"Q2",NA
4,2016,"Q2","LSU"
4,2016,"Q2","N"
5,2016,"Q2","D"
5,2016,"Q2","D"
5,2016,"Q2","W"
4,2016,"Q2","D"
5,2016,"Q2","W"
4,2016,"Q2","W"
5,2016,"Q2","D"
4,2016,"Q2","D"
4,2016,"Q2","W"
5,2016,"Q2","D"
5,2016,"Q2","LSU"
6,2016,"Q2",NA
4,2016,"Q2","D"
2,2016,"Q2","LSU"
2,2016,"Q2","D"
2,2016,"Q2","N"
2,2016,"Q2","W"
3,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","LSU"
2,2016,"Q2","D"
2,2016,"Q2","D"
8,2016,"Q2","D"
2,2016,"Q2","LSU"
3,2016,"Q2","LSU"
3,2016,"Q2","W"
0,2016,"Q2","LSU"
2,2016,"Q2","LSU"
2,2016,"Q2","D"
4,2016,"Q2",NA
3,2016,"Q2","D"
8,2016,"Q2",NA
4,2016,"Q2","W"
4,2016,"Q2","LSU"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","LSU"
6,2016,"Q2","W"
2,2016,"Q2","LSU"
2,2016,"Q2","LSU"
2,2016,"Q2","LSU"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","W"
2,2016,"Q2","LSU"
15,2016,"Q2","W"
6,2016,"Q2","LSU"
3,2016,"Q2","W"
7,2016,"Q2","D"
7,2016,"Q2","W"
12,2016,"Q2","D"
6,2016,"Q2","LSU"
5,2016,"Q2",NA
6,2016,"Q2","N"
5,2016,"Q2",NA
5,2016,"Q2","LSU"
5,2016,"Q2","LSU"
6,2016,"Q2","W"
6,2016,"Q2","D"
6,2016,"Q2","W"
6,2016,"Q2","LSU"
5,2016,"Q2","LSU"
5,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","LSU"
4,2016,"Q2","W"
5,2016,"Q2","N"
4,2016,"Q2","D"
4,2016,"Q2","W"
5,2016,"Q2","D"
4,2016,"Q2","W"
4,2016,"Q2","D"
4,2016,"Q2",NA
4,2016,"Q2","D"
5,2016,"Q2",NA
12,2016,"Q2","W"
4,2016,"Q2","W"
11,2016,"Q2",NA
11,2016,"Q2",NA
10,2016,"Q2",NA
10,2016,"Q2","W"
4,2016,"Q2","LSU"
10,2016,"Q2",NA
4,2016,"Q2","W"
0,2016,"Q2",NA
10,2016,"Q2","W"
4,2016,"Q2","D"
10,2016,"Q2","W"
4,2016,"Q2","D"
10,2016,"Q2","LSU"
4,2016,"Q2","W"
4,2016,"Q2","W"
10,2016,"Q2",NA
5,2016,"Q2","D"
11,2016,"Q2","W"
11,2016,"Q2",NA
6,2016,"Q2","LSU"
6,2016,"Q2","LSU"
2,2016,"Q2","LSU"
2,2016,"Q2","LSU"
7,2016,"Q2","W"
2,2016,"Q2","D"
2,2016,"Q2","D"
2,2016,"Q2","D"
2,2016,"Q2","LSU"
2,2016,"Q2","D"
7,2016,"Q2","W"
2,2016,"Q2","D"
7,2016,"Q2",NA
7,2016,"Q2",NA
2,2016,"Q2","D"
7,2016,"Q2",NA
7,2016,"Q2","LSU"
7,2016,"Q2","W"
2,2016,"Q2",NA
7,2016,"Q2",NA
2,2016,"Q2","D"
7,2016,"Q2","W"
7,2016,"Q2","LSU"
3,2016,"Q2","D"
3,2016,"Q2","LSU"
3,2016,"Q2","D"
9,2016,"Q2","LSU"
0,2016,"Q2","D"
8,2016,"Q2",NA
8,2016,"Q2","D"
6,2016,"Q2","W"
6,2016,"Q2","LSU"
8,2016,"Q2","D"
6,2016,"Q2","D"
6,2016,"Q2","D"
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2","W"
6,2016,"Q2","W"
6,2016,"Q2","LSU"
6,2016,"Q2","D"
6,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2","D"
6,2016,"Q2",NA
6,2016,"Q2","W"
6,2016,"Q2","LSU"
7,2016,"Q2","N"
7,2016,"Q2","W"
7,2016,"Q2","N"
5,2016,"Q2",NA
5,2016,"Q2","N"
6,2016,"Q2","W"
5,2016,"Q2",NA
13,2016,"Q2","D"
7,2016,"Q2","LSU"
6,2016,"Q2","D"
5,2016,"Q2",NA
7,2016,"Q2","N"
4,2016,"Q2",NA
4,2016,"Q2","D"
4,2016,"Q2","LSU"
4,2016,"Q2",NA
4,2016,"Q2","D"
4,2016,"Q2","D"
5,2016,"Q2","W"
5,2016,"Q2",NA
6,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2",NA
6,2016,"Q2","D"
7,2016,"Q2","D"
5,2016,"Q2","W"
5,2016,"Q2","D"
5,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2","N"
6,2016,"Q2","N"
5,2016,"Q2",NA
2,2016,"Q2","D"
2,2016,"Q2","N"
2,2016,"Q2","W"
2,2016,"Q2","W"
1,2016,"Q2","LSU"
5,2016,"Q2","N"
5,2016,"Q2","W"
2,2016,"Q2","D"
6,2016,"Q2","W"
2,2016,"Q2",NA
2,2016,"Q2",NA
5,2016,"Q2","D"
0,2016,"Q2","W"
5,2016,"Q2","D"
6,2016,"Q2",NA
8,2016,"Q2","W"
6,2016,"Q2","D"
5,2016,"Q2","LSU"
11,2016,"Q2","LSU"
5,2016,"Q2","W"
6,2016,"Q2","N"
6,2016,"Q2","N"
5,2016,"Q2","D"
6,2016,"Q2","W"
8,2016,"Q2","W"
10,2016,"Q2",NA
5,2016,"Q2","N"
4,2016,"Q2",NA
6,2016,"Q2","LSU"
12,2016,"Q2","LSU"
6,2016,"Q2","D"
6,2016,"Q2","LSU"
6,2016,"Q2","W"
10,2016,"Q2","LSU"
11,2016,"Q2",NA
11,2016,"Q2",NA
11,2016,"Q2","W"
11,2016,"Q2","W"
9,2016,"Q2",NA
11,2016,"Q2",NA
9,2016,"Q2",NA
12,2016,"Q2",NA
5,2016,"Q2","W"
11,2016,"Q2","W"
4,2016,"Q2","W"
4,2016,"Q2","W"
13,2016,"Q2","W"
12,2016,"Q2","LSU"
31,2016,"Q2","D"
13,2016,"Q2","D"
9,2016,"Q2","W"
13,2016,"Q2","D"
13,2016,"Q2","D"
15,2016,"Q2","LSU"
15,2016,"Q2","D"
9,2016,"Q2",NA
9,2016,"Q2",NA
8,2016,"Q2","W"
15,2016,"Q2","LSU"
9,2016,"Q2","LSU"
15,2016,"Q2","W"
13,2016,"Q2","D"
13,2016,"Q2","N"
12,2016,"Q3","D"
16,2016,"Q2","N"
13,2016,"Q2","D"
14,2016,"Q2","LSU"
13,2016,"Q2","W"
14,2016,"Q2","W"
14,2016,"Q2","W"
21,2016,"Q2","W"
12,2016,"Q2","W"
12,2016,"Q2","D"
12,2016,"Q2","N"
14,2016,"Q2","D"
12,2016,"Q2","N"
12,2016,"Q2","D"
12,2016,"Q2",NA
15,2016,"Q2","W"
8,2016,"Q3","W"
15,2016,"Q2","W"
15,2016,"Q2",NA
13,2016,"Q2",NA
11,2016,"Q2","N"
256,2016,"Q2","N"
13,2016,"Q2","W"
14,2016,"Q2",NA
12,2016,"Q2","N"
11,2016,"Q2","LSU"
10,2016,"Q2","D"
10,2016,"Q2","D"
10,2016,"Q2","W"
273,2016,"Q2","LSU"
10,2016,"Q2","D"
26,2016,"Q2",NA
9,2016,"Q2","LSU"
11,2016,"Q2","W"
9,2016,"Q2","D"
26,2016,"Q2","W"
9,2016,"Q2","N"
9,2016,"Q2","D"
11,2016,"Q2","W"
9,2016,"Q2","D"
11,2016,"Q2",NA
11,2016,"Q2","W"
11,2016,"Q2",NA
11,2016,"Q2","D"
11,2016,"Q2","W"
10,2016,"Q2","N"
12,2016,"Q2","W"
8,2016,"Q2","N"
6,2016,"Q2",NA
6,2016,"Q2","LSU"
2,2016,"Q2","LSU"
6,2016,"Q2","N"
8,2016,"Q2",NA
8,2016,"Q2","D"
6,2016,"Q2","D"
0,2016,"Q2","D"
0,2016,"Q2","LSU"
9,2016,"Q2","W"
6,2016,"Q2","LSU"
8,2016,"Q2","D"
6,2016,"Q2","W"
7,2016,"Q2","LSU"
7,2016,"Q2","W"
7,2016,"Q2","W"
7,2016,"Q2","LSU"
5,2016,"Q2","LSU"
7,2016,"Q2","W"
7,2016,"Q2","W"
7,2016,"Q2","D"
6,2016,"Q2","W"
15,2016,"Q2","LSU"
14,2016,"Q2","D"
14,2016,"Q2","D"
14,2016,"Q2","D"
12,2016,"Q2","W"
13,2016,"Q2","D"
19,2016,"Q2","LSU"
27,2016,"Q2",NA
12,2016,"Q2","LSU"
13,2016,"Q2",NA
13,2016,"Q2","LSU"
12,2016,"Q2","LSU"
12,2016,"Q2","LSU"
13,2016,"Q2","D"
84,2016,"Q2","LSU"
13,2016,"Q2",NA
10,2016,"Q2",NA
11,2016,"Q2","W"
11,2016,"Q2","W"
11,2016,"Q2","D"
11,2016,"Q2","W"
10,2016,"Q2","W"
11,2016,"Q2","D"
12,2016,"Q2","W"
14,2016,"Q2",NA
18,2016,"Q2","D"
11,2016,"Q2","N"
14,2016,"Q2","D"
14,2016,"Q2","D"
15,2016,"Q2","LSU"
15,2016,"Q2",NA
14,2016,"Q2","LSU"
14,2016,"Q2","LSU"
14,2016,"Q2","LSU"
14,2016,"Q2","LSU"
14,2016,"Q2",NA
11,2016,"Q2","N"
10,2016,"Q2","D"
6,2016,"Q2",NA
13,2016,"Q2","W"
9,2016,"Q2","D"
13,2016,"Q2","D"
13,2016,"Q2","D"
19,2016,"Q2","W"
9,2016,"Q2","W"
13,2016,"Q2","LSU"
9,2016,"Q2","W"
13,2016,"Q2","W"
10,2016,"Q2","W"
19,2016,"Q3","W"
13,2016,"Q2","D"
8,2016,"Q2",NA
12,2016,"Q2",NA
0,2016,"Q2","D"
25,2016,"Q2","LSU"
0,2016,"Q2","LSU"
7,2016,"Q2","W"
11,2016,"Q2",NA
13,2016,"Q2","D"
7,2016,"Q2","W"
12,2016,"Q2","D"
10,2016,"Q2",NA
11,2016,"Q2",NA
11,2016,"Q2","W"
12,2016,"Q2","W"
12,2016,"Q2",NA
10,2016,"Q2","W"
10,2016,"Q2","W"
10,2016,"Q2","D"
6,2016,"Q2","N"
10,2016,"Q2","W"
6,2016,"Q2","W"
10,2016,"Q2","D"
6,2016,"Q2","W"
10,2016,"Q2","D"
10,2016,"Q2",NA
10,2016,"Q2","D"
10,2016,"Q2","D"
7,2016,"Q2",NA
9,2016,"Q2","D"
9,2016,"Q2","D"
9,2016,"Q2","N"
9,2016,"Q2","N"
7,2016,"Q2",NA
9,2016,"Q2","N"
7,2016,"Q2","LSU"
8,2016,"Q2","D"
8,2016,"Q2",NA
8,2016,"Q2","N"
8,2016,"Q2",NA
7,2016,"Q2",NA
8,2016,"Q2","LSU"
9,2016,"Q2","D"
9,2016,"Q2","N"
7,2016,"Q2",NA
7,2016,"Q2","W"
8,2016,"Q2","W"
8,2016,"Q2","W"
6,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2","W"
8,2016,"Q2","D"
8,2016,"Q2","LSU"
8,2016,"Q2","D"
7,2016,"Q2","D"
8,2016,"Q2","W"
6,2016,"Q2","W"
7,2016,"Q2",NA
0,2016,"Q2",NA
6,2016,"Q2",NA
9,2016,"Q2",NA
7,2016,"Q2","D"
7,2016,"Q2","D"
12,2016,"Q2","W"
12,2016,"Q2",NA
11,2016,"Q2","W"
5,2016,"Q2","W"
11,2016,"Q2","W"
7,2016,"Q2","D"
11,2016,"Q2","D"
7,2016,"Q2","LSU"
7,2016,"Q2","N"
11,2016,"Q2","D"
11,2016,"Q2","D"
5,2016,"Q2","W"
5,2016,"Q2","W"
11,2016,"Q2","D"
11,2016,"Q2","W"
11,2016,"Q2","N"
7,2016,"Q2",NA
8,2016,"Q2","D"
11,2016,"Q2","D"
11,2016,"Q2","D"
10,2016,"Q2",NA
6,2016,"Q2",NA
10,2016,"Q2",NA
10,2016,"Q2","W"
6,2016,"Q2",NA
6,2016,"Q2","N"
6,2016,"Q2","LSU"
10,2016,"Q2",NA
10,2016,"Q2",NA
6,2016,"Q2",NA
10,2016,"Q2","W"
10,2016,"Q2",NA
0,2016,"Q2",NA
0,2016,"Q2","D"
9,2016,"Q3","D"
9,2016,"Q3","D"
9,2016,"Q3","W"
0,2016,"Q3","D"
9,2016,"Q3","LSU"
9,2016,"Q3","W"
9,2016,"Q3","D"
9,2016,"Q3","W"
9,2016,"Q3",NA
9,2016,"Q3","LSU"
9,2016,"Q3","LSU"
9,2016,"Q3","W"
9,2016,"Q3","LSU"
0,2016,"Q3","LSU"
11,2016,"Q3",NA
0,2016,"Q3",NA
13,2016,"Q3","LSU"
9,2016,"Q3","W"
7,2016,"Q3",NA
7,2016,"Q3",NA
6,2016,"Q3","D"
7,2016,"Q3","W"
6,2016,"Q3","LSU"
6,2016,"Q3","LSU"
7,2016,"Q3","LSU"
12,2016,"Q3",NA
6,2016,"Q3","LSU"
6,2016,"Q3","W"
6,2016,"Q3","LSU"
6,2016,"Q3",NA
7,2016,"Q3","D"
7,2016,"Q3","LSU"
6,2016,"Q3","LSU"
7,2016,"Q3","W"
6,2016,"Q3",NA
7,2016,"Q3","LSU"
0,2016,"Q3","W"
7,2016,"Q3","N"
7,2016,"Q3","N"
0,2016,"Q3","D"
7,2016,"Q3","N"
6,2016,"Q3","LSU"
7,2016,"Q3","D"
8,2016,"Q3","D"
7,2016,"Q3","LSU"
7,2016,"Q3","W"
8,2016,"Q3","W"
7,2016,"Q3","D"
0,2016,"Q3","W"
6,2016,"Q3",NA
5,2016,"Q3",NA
5,2016,"Q3","W"
5,2016,"Q3","N"
5,2016,"Q3",NA
5,2016,"Q3","W"
5,2016,"Q3","LSU"
5,2016,"Q3","LSU"
0,2016,"Q3","D"
7,2016,"Q3","N"
7,2016,"Q3","D"
9,2016,"Q3","N"
9,2016,"Q3","W"
7,2016,"Q3",NA
7,2016,"Q3","D"
10,2016,"Q3","D"
6,2016,"Q3","D"
6,2016,"Q3",NA
6,2016,"Q3","LSU"
7,2016,"Q3","D"
7,2016,"Q3","N"
6,2016,"Q3",NA
6,2016,"Q3","D"
7,2016,"Q3","W"
8,2016,"Q3","N"
6,2016,"Q3","LSU"
6,2016,"Q3",NA
6,2016,"Q3","D"
6,2016,"Q3","LSU"
5,2016,"Q3","D"
13,2016,"Q3","D"
5,2016,"Q3","LSU"
5,2016,"Q3","LSU"
6,2016,"Q3","N"
0,2016,"Q3","W"
16,2016,"Q3","W"
5,2016,"Q3","W"
5,2016,"Q3",NA
6,2016,"Q3","W"
5,2016,"Q3","D"
5,2016,"Q3","LSU"
6,2016,"Q3","W"
9,2016,"Q3","W"
3,2016,"Q3","D"
0,2016,"Q3","LSU"
6,2016,"Q3","LSU"
6,2016,"Q3","D"
3,2016,"Q3","D"
6,2016,"Q3","D"
6,2016,"Q3",NA
3,2016,"Q3",NA
6,2016,"Q3","W"
7,2016,"Q3","LSU"
7,2016,"Q3","W"
7,2016,"Q3","LSU"
7,2016,"Q3","D"
4,2016,"Q3","LSU"
5,2016,"Q3","W"
5,2016,"Q3","LSU"
5,2016,"Q3",NA
2,2016,"Q3","LSU"
0,2016,"Q3",NA
2,2016,"Q3",NA
5,2016,"Q3","W"
2,2016,"Q3","N"
5,2016,"Q3","D"
2,2016,"Q3",NA
2,2016,"Q3",NA
2,2016,"Q3","D"
5,2016,"Q3","D"
2,2016,"Q3","N"
2,2016,"Q3","W"
6,2016,"Q3",NA
7,2016,"Q3","W"
7,2016,"Q3",NA
6,2016,"Q3","W"
0,2016,"Q3","D"
5,2016,"Q3","LSU"
5,2016,"Q3",NA
5,2016,"Q3","W"
0,2016,"Q3","W"
5,2016,"Q3","LSU"
6,2016,"Q3","D"
6,2016,"Q3","N"
7,2016,"Q3","D"
7,2016,"Q3","D"
5,2016,"Q3","LSU"
5,2016,"Q3","LSU"
5,2016,"Q3","D"
5,2016,"Q3","D"
5,2016,"Q3","N"
7,2016,"Q3","W"
5,2016,"Q3",NA
5,2016,"Q3","D"
6,2016,"Q3","N"
6,2016,"Q3","D"
6,2016,"Q3","D"
5,2016,"Q3","W"
5,2016,"Q3","D"
6,2016,"Q3",NA
5,2016,"Q3","W"
7,2016,"Q3","LSU"
6,2016,"Q3",NA
5,2016,"Q3","W"
3,2016,"Q3","D"
4,2016,"Q3","D"
3,2016,"Q3","D"
3,2016,"Q3","LSU"
3,2016,"Q3","D"
3,2016,"Q3","W"
3,2016,"Q3","D"
50,2016,"Q3","D"
0,2016,"Q3","D"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","W"
2,2016,"Q3","W"
6,2016,"Q3",NA
0,2016,"Q3","D"
1,2016,"Q3","LSU"
5,2016,"Q3","D"
2,2016,"Q3","W"
2,2016,"Q3","W"
1,2016,"Q3",NA
5,2016,"Q3","W"
0,2016,"Q3","W"
5,2016,"Q3","N"
5,2016,"Q3",NA
1,2016,"Q3","W"
5,2016,"Q3","W"
3,2016,"Q3","N"
2,2016,"Q3","W"
8,2016,"Q3",NA
6,2016,"Q3","D"
8,2016,"Q3","LSU"
5,2016,"Q3","N"
5,2016,"Q3","LSU"
5,2016,"Q3","W"
7,2016,"Q3","D"
7,2016,"Q3","N"
5,2016,"Q3","W"
21,2016,"Q3","D"
4,2016,"Q3","LSU"
4,2016,"Q3","W"
4,2016,"Q3","D"
4,2016,"Q3","D"
6,2016,"Q3","N"
4,2016,"Q3",NA
7,2016,"Q3","D"
7,2016,"Q3","LSU"
4,2016,"Q3","LSU"
4,2016,"Q3",NA
11,2016,"Q3","D"
6,2016,"Q3","N"
11,2016,"Q3","D"
7,2016,"Q3","LSU"
3,2016,"Q3","W"
7,2016,"Q3","LSU"
7,2016,"Q3","LSU"
21,2016,"Q3",NA
6,2016,"Q3",NA
10,2016,"Q3","D"
5,2016,"Q3","N"
6,2016,"Q3","W"
21,2016,"Q3","D"
21,2016,"Q3","D"
10,2016,"Q3","D"
5,2016,"Q3","W"
7,2016,"Q3","W"
11,2016,"Q3","W"
11,2016,"Q3",NA
10,2016,"Q3","D"
10,2016,"Q3",NA
7,2016,"Q3","W"
7,2016,"Q3","W"
7,2016,"Q3","D"
7,2016,"Q3",NA
7,2016,"Q3","W"
14,2016,"Q3","LSU"
9,2016,"Q3","N"
9,2016,"Q3",NA
7,2016,"Q3","D"
9,2016,"Q3",NA
7,2016,"Q3","D"
9,2016,"Q3",NA
7,2016,"Q3",NA
7,2016,"Q3","D"
0,2016,"Q3","LSU"
7,2016,"Q3","W"
6,2016,"Q3","W"
7,2016,"Q3",NA
7,2016,"Q3","W"
8,2016,"Q3","D"
8,2016,"Q3","LSU"
0,2016,"Q3","N"
10,2016,"Q3","LSU"
10,2016,"Q3","W"
10,2016,"Q3","LSU"
9,2016,"Q3","W"
5,2016,"Q3","W"
8,2016,"Q3","W"
8,2016,"Q3","W"
5,2016,"Q3","W"
8,2016,"Q3","W"
8,2016,"Q3","W"
5,2016,"Q3","D"
9,2016,"Q3",NA
9,2016,"Q3","N"
7,2016,"Q3",NA
7,2016,"Q3","D"
7,2016,"Q3","N"
7,2016,"Q3","D"
0,2016,"Q3",NA
10,2016,"Q3","D"
7,2016,"Q3",NA
10,2016,"Q3","W"
10,2016,"Q3","LSU"
0,2016,"Q3","D"
26,2016,"Q3","W"
10,2016,"Q3",NA
10,2016,"Q3","LSU"
10,2016,"Q3","D"
9,2016,"Q3",NA
7,2016,"Q3",NA
9,2016,"Q3","D"
9,2016,"Q3",NA
6,2016,"Q3",NA
9,2016,"Q3",NA
9,2016,"Q3","W"
9,2016,"Q3","W"
9,2016,"Q3","N"
9,2016,"Q3","W"
7,2016,"Q3","D"
6,2016,"Q3","N"
7,2016,"Q3","D"
6,2016,"Q3","W"
7,2016,"Q3","W"
9,2016,"Q3","N"
7,2016,"Q3","LSU"
6,2016,"Q3",NA
6,2016,"Q3","W"
7,2016,"Q3",NA
8,2016,"Q3","LSU"
7,2016,"Q3","W"
7,2016,"Q3","D"
20,2016,"Q3","D"
8,2016,"Q3","LSU"
6,2016,"Q3","D"
6,2016,"Q3","W"
5,2016,"Q3","D"
6,2016,"Q3","W"
5,2016,"Q3","N"
6,2016,"Q3","D"
9,2016,"Q3","W"
8,2016,"Q3","LSU"
8,2016,"Q3","W"
7,2016,"Q3",NA
8,2016,"Q3","W"
6,2016,"Q3","D"
7,2016,"Q3",NA
7,2016,"Q3","W"
6,2016,"Q3","D"
6,2016,"Q3",NA
6,2016,"Q3","D"
6,2016,"Q3","LSU"
6,2016,"Q3","D"
6,2016,"Q3","D"
6,2016,"Q3","D"
21,2016,"Q3","D"
8,2016,"Q3","N"
8,2016,"Q3","N"
8,2016,"Q3","N"
8,2016,"Q3","W"
8,2016,"Q3",NA
8,2016,"Q3","D"
0,2016,"Q3","D"
6,2016,"Q3",NA
19,2016,"Q3","D"
6,2016,"Q3","W"
20,2016,"Q3","LSU"
8,2016,"Q3",NA
18,2016,"Q3",NA
18,2016,"Q3","W"
18,2016,"Q3","D"
18,2016,"Q3","W"
0,2016,"Q3","D"
4,2016,"Q3","N"
18,2016,"Q3","W"
18,2016,"Q3",NA
18,2016,"Q3","D"
18,2016,"Q3","D"
18,2016,"Q3","D"
19,2016,"Q3","D"
19,2016,"Q3","W"
6,2016,"Q3",NA
19,2016,"Q3","W"
19,2016,"Q3","W"
22,2016,"Q3","D"
15,2016,"Q3","D"
16,2016,"Q3","N"
15,2016,"Q3","D"
16,2016,"Q3",NA
15,2016,"Q3","W"
17,2016,"Q3","D"
17,2016,"Q3","N"
15,2016,"Q3","D"
15,2016,"Q3","D"
17,2016,"Q3","D"
16,2016,"Q3",NA
15,2016,"Q3","D"
16,2016,"Q3","D"
16,2016,"Q3","D"
16,2016,"Q3",NA
0,2016,"Q3","LSU"
17,2016,"Q3",NA
18,2016,"Q3","D"
3,2016,"Q3","D"
16,2016,"Q3","W"
14,2016,"Q3","D"
14,2016,"Q3","D"
14,2016,"Q3","D"
15,2016,"Q3","LSU"
14,2016,"Q3","D"
14,2016,"Q3","D"
14,2016,"Q3","D"
16,2016,"Q3","W"
14,2016,"Q3","D"
14,2016,"Q3",NA
16,2016,"Q3","N"
15,2016,"Q3","LSU"
15,2016,"Q3","W"
16,2016,"Q3","D"
16,2016,"Q3",NA
15,2016,"Q3","W"
13,2016,"Q3","W"
13,2016,"Q3","W"
13,2016,"Q3","W"
14,2016,"Q3","D"
13,2016,"Q3","D"
15,2016,"Q3","LSU"
14,2016,"Q3","D"
13,2016,"Q3","W"
15,2016,"Q3","N"
16,2016,"Q3","N"
28,2016,"Q3","W"
28,2016,"Q3","W"
0,2016,"Q3","D"
28,2016,"Q3","W"
28,2016,"Q3","W"
27,2016,"Q3","D"
26,2016,"Q3",NA
21,2016,"Q3","LSU"
21,2016,"Q3",NA
26,2016,"Q3","LSU"
26,2016,"Q3","W"
27,2016,"Q3",NA
26,2016,"Q3","W"
41,2016,"Q3","D"
31,2016,"Q3",NA
31,2016,"Q3","W"
32,2016,"Q3","D"
32,2016,"Q3","D"
32,2016,"Q3",NA
2,2016,"Q3","D"
38,2016,"Q3","D"
32,2016,"Q3",NA
32,2016,"Q3","W"
32,2016,"Q3","D"
32,2016,"Q3",NA
36,2016,"Q3","W"
51,2016,"Q3","W"
45,2016,"Q3","N"
51,2016,"Q3","LSU"
51,2016,"Q3",NA
49,2016,"Q3","D"
51,2016,"Q3","LSU"
45,2016,"Q3","N"
49,2016,"Q3","W"
45,2016,"Q3","N"
23,2016,"Q3",NA
49,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","W"
21,2016,"Q3","D"
22,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","D"
21,2016,"Q3",NA
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","W"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","D"
22,2016,"Q3",NA
21,2016,"Q3","N"
22,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3",NA
22,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3",NA
21,2016,"Q3","LSU"
21,2016,"Q3","N"
21,2016,"Q3",NA
21,2016,"Q3","N"
21,2016,"Q3","LSU"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","D"
50,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3",NA
21,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","N"
22,2016,"Q3","D"
21,2016,"Q3","W"
21,2016,"Q3","N"
21,2016,"Q3","N"
22,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","W"
21,2016,"Q3","N"
21,2016,"Q3","N"
21,2016,"Q3","D"
21,2016,"Q3","D"
23,2016,"Q3","LSU"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","W"
21,2016,"Q3",NA
27,2016,"Q3","N"
21,2016,"Q3","LSU"
22,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","W"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","W"
21,2016,"Q3",NA
21,2016,"Q3","N"
21,2016,"Q3","N"
21,2016,"Q3","D"
21,2016,"Q3","D"
21,2016,"Q3","N"
21,2016,"Q3","LSU"
21,2016,"Q3","D"
21,2016,"Q3","W"
